AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2018,"ICS ""Prodigital"" SRL",100 de ani de istorii la 100 de ani de istorie,Cultural (Eveniment),0.309080754,0.514265581,Europa,Republica Moldova,-4986.850000000,80000,75013.15
1/1/2018,"ICS ""Prodigital"" SRL",100 de ani de istorii la 100 de ani de istorie,Cultural (Eveniment),0.437886982,0.728580476,Europa,Republica Moldova,-4986.850000000,80000,75013.15
1/1/2020,Grup Moraru sarl,Povesti pentru copii pentru pastrarea identitatii lingvistice romanesti in strainatate,Cultural (Eveniment),0.313239875,0.511742886,Europa,Luxemburg,-49980,50000,20
1/1/2020,Grup Moraru sarl,Povesti pentru copii pentru pastrarea identitatii lingvistice romanesti in strainatate,Cultural (Eveniment),0.313274679,0.511799746,Europa,Luxemburg,-49980,50000,20
1/1/2019,Fundatia Protopop Traian Oprea,"Festivalul fanfarelor populare din Banat ""Hora Unirii""",Cultural (Eveniment),0.317378406,0.509186554,Europa,Romania,-23.640000000,26720,26696.36
1/1/2019,Fundatia Protopop Traian Oprea,"Festivalul fanfarelor populare din Banat ""Hora Unirii""",Cultural (Eveniment),0.364449785,0.584705597,Europa,Romania,-23.640000000,26720,26696.36
1/1/2018,Fundatia Protopop Traian Oprea,"Festivalul fanfarelor populare din Banat ""Hora Unirii""",Cultural (Eveniment),0.321496077,0.506596755,Europa,Romania,-42.970000000,26720,26677.03
1/1/2018,Fundatia Protopop Traian Oprea,"Festivalul fanfarelor populare din Banat ""Hora Unirii""",Cultural (Eveniment),0.369143635,0.581677293,Europa,Romania,-42.970000000,26720,26677.03
1/1/2019,Fundatia Maria - filiala Bucuresti,"Caravana ""Anul de gratie"" si Romania urmatorilor 100 de ani",Cultural (Eveniment),0.325592616,0.503973658,Europa,Romania,-1173,51000,49827
1/1/2019,Fundatia Maria - filiala Bucuresti,"Caravana ""Anul de gratie"" si Romania urmatorilor 100 de ani",Cultural (Eveniment),0.415722079,0.643481966,Europa,Romania,-1173,51000,49827
1/1/2015,Fundatia Judeteana pentru Tineret Timis,Romani pentru romani - Promovarea identitatii culturale a romanilor din Banat,Cultural (Eveniment),0.329667755,0.501317436,Europa,Romania,,,41400
1/1/2015,Fundatia Judeteana pentru Tineret Timis,Romani pentru romani - Promovarea identitatii culturale a romanilor din Banat,Cultural (Eveniment),0.405491339,0.616620446,Europa,Romania,,,41400
1/1/2019,Fundatia Europeana Titulescu,Vasile Stoica - in America pentru cauza romaneasca,Cultural (Eveniment),0.333721225,0.498628262,Europa,Romania,-28000,28000,0
1/1/2019,Fundatia Europeana Titulescu,Vasile Stoica - in America pentru cauza romaneasca,Cultural (Eveniment),0.333721225,0.498628262,Europa,Romania,-28000,28000,0
1/1/2018,Fundatia Culturala Remember Enescu,"Curs Master Class vioara-viola ”Enescu Experience”, editia a IV-a, Mihaileni, jud.Botosani",Cultural (Eveniment),0.337752760,0.495906315,Europa,Romania,-1503,35000,33497
1/1/2018,Fundatia Culturala Remember Enescu,"Curs Master Class vioara-viola ”Enescu Experience”, editia a IV-a, Mihaileni, jud.Botosani",Cultural (Eveniment),0.400606672,0.588191725,Europa,Romania,-1503,35000,33497
1/1/2019,"Fundatia Culturala de binefacere ""Casa limbii romane""",Maestru Nicolae Hacman – la 60 de ani,Cultural (Eveniment),0.341762095,0.493151772,Europa,Ucraina,-10067.84,26700,16632.16
1/1/2019,"Fundatia Culturala de binefacere ""Casa limbii romane""",Maestru Nicolae Hacman – la 60 de ani,Cultural (Eveniment),0.373341216,0.538719434,Europa,Ucraina,-10067.84,26700,16632.16
1/1/2020,Fundatia Constantin Silvestri,"George Enescu, Dinu Lipatti, Constantin Silvestri: Muzicieni romani in exil",Cultural (Eveniment),0.345748966,0.490364815,Europa,Romania,-2106.71,62670,60563.29
1/1/2020,Fundatia Constantin Silvestri,"George Enescu, Dinu Lipatti, Constantin Silvestri: Muzicieni romani in exil",Cultural (Eveniment),0.462080605,0.655354296,Europa,Romania,-2106.71,62670,60563.29
1/1/2018,"Fundatia Comunitara ""Tara Fagarasului",Ziua romanilor de pretutindeni in contextul anului Centenar al Marii Uniri,Cultural (Eveniment),0.349713112,0.487545628,Europa,Romania,-0.400000000,45000,44999.6
1/1/2018,"Fundatia Comunitara ""Tara Fagarasului",Ziua romanilor de pretutindeni in contextul anului Centenar al Marii Uniri,Cultural (Eveniment),0.437140613,0.609430951,Europa,Romania,-0.400000000,45000,44999.6
1/1/2017,"Fundatia ""Romani pentru Romani""",Traditia si valorile romanesti ne aduc impreuna,Cultural (Eveniment),0.353654272,0.484694394,Europa,Olanda,-3905.04,28605,24699.96
1/1/2017,"Fundatia ""Romani pentru Romani""",Traditia si valorile romanesti ne aduc impreuna,Cultural (Eveniment),0.402183419,0.551205128,Europa,Olanda,-3905.04,28605,24699.96
1/1/2019,"Fundatia ""Copaceni VDR""","Festivalul International ""Galbena Gutuie"" editia V",Cultural (Eveniment),0.357572187,0.481811303,Europa,Republica Moldova,-2718.36,20000,17281.64
1/1/2019,"Fundatia ""Copaceni VDR""","Festivalul International ""Galbena Gutuie"" editia V",Cultural (Eveniment),0.391902375,0.528069577,Europa,Republica Moldova,-2718.36,20000,17281.64
1/1/2019,Federatia Asociatiilor de Romani din Andaluzia (FARA),Construind cetatenia europeana,Cultural (Eveniment),0.361466599,0.478896542,Europa,Spania,-14226.5,30000,15773.5
1/1/2019,Federatia Asociatiilor de Romani din Andaluzia (FARA),Construind cetatenia europeana,Cultural (Eveniment),0.393142118,0.520862512,Europa,Spania,-14226.5,30000,15773.5
1/1/2020,"Editura Noi, Editura de Presa si Carte Romaneasca",Biblioteca virtuala a romanilor din Ungaria,Cultural (Eveniment),0.365337252,0.475950304,Europa,Ungaria,-3314.91,48000,44685.09
1/1/2020,"Editura Noi, Editura de Presa si Carte Romaneasca",Biblioteca virtuala a romanilor din Ungaria,Cultural (Eveniment),0.456032407,0.594105206,Europa,Ungaria,-3314.91,48000,44685.09
1/1/2015,Deutsch-Rumanischer Kulturverein Romanima e.V. (Asociatia culturala germano- romana),Festivalul Romanesc la Nurnberg a - 11 editie,Cultural (Eveniment),0.369183892,0.472972783,Europa,Germania,,,29197.35
1/1/2015,Deutsch-Rumanischer Kulturverein Romanima e.V. (Asociatia culturala germano- romana),Festivalul Romanesc la Nurnberg a - 11 editie,Cultural (Eveniment),0.429068288,0.549692516,Europa,Germania,,,29197.35
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,"Marcarea Zilei Nationale a Romaniei prin imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.373006266,0.469964174,Europa,Serbia,-37900,37900,0
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,"Marcarea Zilei Nationale a Romaniei prin imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.373006266,0.469964174,Europa,Serbia,-37900,37900,0
1/1/2019,Consiliul national al minoritatii nationale romane din Serbia,"Celebrarea Zilei Nationale a Romaniei prin imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.376804123,0.466924675,Europa,Serbia,-900,33800,32900
1/1/2019,Consiliul national al minoritatii nationale romane din Serbia,"Celebrarea Zilei Nationale a Romaniei prin imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.445675544,0.552268130,Europa,Serbia,-900,33800,32900
1/1/2018,Consiliul national al minoritatii nationale romane din Serbia,"Anul 2018 - Centenarul Marii Uniri celebrat in imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.380577214,0.463854486,Europa,Serbia,-848.130000000,40000,39151.87
1/1/2018,Consiliul national al minoritatii nationale romane din Serbia,"Anul 2018 - Centenarul Marii Uniri celebrat in imagini, muzica si cuvinte de catre romanii din Serbia",Cultural (Eveniment),0.463356712,0.564747656,Europa,Serbia,-848.130000000,40000,39151.87
1/1/2019,Consiliul judetean Suceava,Traseele voievodului Stefan cel Mare in Tara de Sus a Moldovei,Cultural (Eveniment),0.384325289,0.460753808,Europa,Romania,-3904.78,24996,21091.22
1/1/2019,Consiliul judetean Suceava,Traseele voievodului Stefan cel Mare in Tara de Sus a Moldovei,Cultural (Eveniment),0.429358007,0.514741919,Europa,Romania,-3904.78,24996,21091.22
1/1/2019,Consiliul judetean Maramures,Dor de Romania – Maramuresul si Diaspora,Cultural (Eveniment),0.388048104,0.457622846,Europa,Romania,-0.060000000,72312,72311.94
1/1/2019,Consiliul judetean Maramures,Dor de Romania – Maramuresul si Diaspora,Cultural (Eveniment),0.543939833,0.641465045,Europa,Romania,-0.060000000,72312,72311.94
1/1/2019,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,"Marele festival de folclor al romanilor din Voivodina - Serbia - Uzdin 2015, editia a 59-a si Festivalul de folclor romanesc al copiilor din Voivodina - Uzdin 2015, editia a IV-a",Cultural (Eveniment),0.391745412,0.454461805,Europa,Serbia,-50.400000000,15000,14949.6
1/1/2019,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,"Marele festival de folclor al romanilor din Voivodina - Serbia - Uzdin 2015, editia a 59-a si Festivalul de folclor romanesc al copiilor din Voivodina - Uzdin 2015, editia a IV-a",Cultural (Eveniment),0.424281175,0.492206372,Europa,Serbia,-50.400000000,15000,14949.6
1/1/2015,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,"Marele festival de folclor al romanilor din Voivodina - Serbia - Uzdin 2015, editia a 55-a si Festivalul de folclor romanesc al copiilor din Voivodina - Uzdin 2015, editia a IV-a",Cultural (Eveniment),0.395416972,0.451270892,Europa,Serbia,,,17831.94
1/1/2015,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,"Marele festival de folclor al romanilor din Voivodina - Serbia - Uzdin 2015, editia a 55-a si Festivalul de folclor romanesc al copiilor din Voivodina - Uzdin 2015, editia a IV-a",Cultural (Eveniment),0.434589482,0.495976645,Europa,Serbia,,,17831.94
1/1/2020,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Marele festival de folclor al romanilor din Voivodina - Serbia,Cultural (Eveniment),0.399062542,0.448050319,Europa,Serbia,-14800,14800,0
1/1/2020,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Marele festival de folclor al romanilor din Voivodina - Serbia,Cultural (Eveniment),0.399062542,0.448050319,Europa,Serbia,-14800,14800,0
1/1/2017,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Marele Festival de Folclor al romanilor din Voivodina,Cultural (Eveniment),0.402681881,0.444800295,Europa,Serbia,-869.030000000,15000,14130.97
1/1/2017,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Marele Festival de Folclor al romanilor din Voivodina,Cultural (Eveniment),0.434294579,0.479719515,Europa,Serbia,-869.030000000,15000,14130.97
1/1/2018,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Editia a 58-a a Marelui Festival de Folclor al Romanilor din Voivodina Serbia,Cultural (Eveniment),0.406274753,0.441521036,Europa,Serbia,0,14500,14500
1/1/2018,Consiliul Executiv al Marelui Festival de Folclor al Romanilor din Voivodina - Serbia,Editia a 58-a a Marelui Festival de Folclor al Romanilor din Voivodina Serbia,Cultural (Eveniment),0.439002442,0.477088008,Europa,Serbia,0,14500,14500
1/1/2018,Comunitatea Ortodoxa Romana din Flandra Orientala si Occidentala (CORFOO),Festivalul Romanesc din Flandra,Cultural (Eveniment),0.409840921,0.438212755,Europa,Belgia,-12497,25830,13333
1/1/2018,Comunitatea Ortodoxa Romana din Flandra Orientala si Occidentala (CORFOO),Festivalul Romanesc din Flandra,Cultural (Eveniment),0.440198749,0.470672148,Europa,Belgia,-12497,25830,13333
1/1/2018,Club Rumano-Alfaz,Centenarul Marii Uniri,Cultural (Eveniment),0.413380151,0.434875672,Europa,Spania,-4933.28,28000,23066.72
1/1/2018,Club Rumano-Alfaz,Centenarul Marii Uniri,Cultural (Eveniment),0.466354175,0.490604313,Europa,Spania,-4933.28,28000,23066.72
1/1/2018,Centrul roman pentru integrare si traditii CRIT.IT,"Seratele ""Romania Centenar"" Promovam Romania prin istorie, cultura si traditii",Cultural (Eveniment),0.416892211,0.431510005,Europa,Italia,-9165.92,42300,33134.08
1/1/2018,Centrul roman pentru integrare si traditii CRIT.IT,"Seratele ""Romania Centenar"" Promovam Romania prin istorie, cultura si traditii",Cultural (Eveniment),0.493632988,0.510941600,Europa,Italia,-9165.92,42300,33134.08
1/1/2019,Centrul pentru Politica Externa si Securitate,Comunitatea romanilor din Cernauti. Coordonate istorice si reconstructie identitara,Cultural (Eveniment),0.420376868,0.428115976,Europa,Romania,-3586.08,69000,65413.92
1/1/2019,Centrul pentru Politica Externa si Securitate,Comunitatea romanilor din Cernauti. Coordonate istorice si reconstructie identitara,Cultural (Eveniment),0.573146306,0.583697888,Europa,Romania,-3586.08,69000,65413.92
1/1/2017,Centrul Cultural Toplita,„De la Prima Unire la Marea Unire. Romania si romanii de pretutindeni: incotro?”,Cultural (Eveniment),0.423833895,0.424693807,Europa,Romania,-25980,49480,23500
1/1/2017,Centrul Cultural Toplita,„De la Prima Unire la Marea Unire. Romania si romanii de pretutindeni: incotro?”,Cultural (Eveniment),0.479167764,0.480139943,Europa,Romania,-25980,49480,23500
1/1/2018,Centrul cultural romano-israelian Tel Aviv,"Un veac de la Marea Unire, evrei romani participanti la razboiul de reintregire a tarii",Cultural (Eveniment),0.427263063,0.421243724,Orientul Mijlociu,Israel,0,30000,30000
1/1/2018,Centrul cultural romano-israelian Tel Aviv,"Un veac de la Marea Unire, evrei romani participanti la razboiul de reintregire a tarii",Cultural (Eveniment),0.498473574,0.491451011,Orientul Mijlociu,Israel,0,30000,30000
1/1/2019,Centrul cultural romano-israelian Bucuresti,Drag de Romania,Cultural (Eveniment),0.430664148,0.417765953,Europa,Romania,-49000,49000,0
1/1/2019,Centrul cultural romano-israelian Bucuresti,Drag de Romania,Cultural (Eveniment),0.430664148,0.417765953,Europa,Romania,-49000,49000,0
1/1/2019,"Centrul Cultural Roman Eudoxiu Hurmuzachi , Cernauti","Conferinta stiintifica internationala ""Minoritati nationale inventate. Moldovenismul: politici, cauze, efecte""",Cultural (Eveniment),0.434036927,0.414260723,Europa,Ucraina,-4019.39,22100,18080.61
1/1/2019,"Centrul Cultural Roman Eudoxiu Hurmuzachi , Cernauti","Conferinta stiintifica internationala ""Minoritati nationale inventate. Moldovenismul: politici, cauze, efecte""",Cultural (Eveniment),0.477634996,0.455872315,Europa,Ucraina,-4019.39,22100,18080.61
1/1/2018,Centro di cultura e tradizione ONLUS,Zambet romanesc fara frontiere,Cultural (Eveniment),0.437381176,0.410728264,Europa,Italia,0,50000,50000
1/1/2018,Centro di cultura e tradizione ONLUS,Zambet romanesc fara frontiere,Cultural (Eveniment),0.558875948,0.524819448,Europa,Italia,0,50000,50000
1/1/2020,Centro di cultura e tradizione Italo-Romena APS,"Departe de casa, pastram identitatea romaneasca",Cultural (Eveniment),0.440696678,0.407168808,Europa,Italia,0,60000,60000
1/1/2020,Centro di cultura e tradizione Italo-Romena APS,"Departe de casa, pastram identitatea romaneasca",Cultural (Eveniment),0.587595570,0.542891744,Europa,Italia,0,60000,60000
1/1/2018,Catedrala Ortodoxa Romana Varset,"Hramul Catedralei Ortodoxe Romane ”Inaltarea Domnului” din Varset, Prilej de comemorare a personalitatilor istorice romanesti participante la Marea unire din 1918",Cultural (Eveniment),0.443983213,0.403582590,Europa,Serbia,-22.480000000,14400,14377.52
1/1/2018,Catedrala Ortodoxa Romana Varset,"Hramul Catedralei Ortodoxe Romane ”Inaltarea Domnului” din Varset, Prilej de comemorare a personalitatilor istorice romanesti participante la Marea unire din 1918",Cultural (Eveniment),0.479446421,0.435818794,Europa,Serbia,-22.480000000,14400,14377.52
1/1/2019,Catedrala Ortodoxa Romana Varset,"Hramul Catedralei Ortodoxe Romane ""Inaltarea Domnului"" din Varset, Simpozion International de istorie - editia II",Cultural (Eveniment),0.447240565,0.399969845,Europa,Serbia,0,8000,8000
1/1/2019,Catedrala Ortodoxa Romana Varset,"Hramul Catedralei Ortodoxe Romane ""Inaltarea Domnului"" din Varset, Simpozion International de istorie - editia II",Cultural (Eveniment),0.467117924,0.417746282,Europa,Serbia,0,8000,8000
1/1/2015,"Biserica cu hramul Sfintii Arhangheli Mihail sI Gavriil, satul Cuizauca, raionul Rezina",Cultura si Spiritualitate - un Imbold spre Eternitate,Cultural (Eveniment),0.450468521,0.396330810,Europa,Republica Moldova,,,33742
1/1/2015,"Biserica cu hramul Sfintii Arhangheli Mihail sI Gavriil, satul Cuizauca, raionul Rezina",Cultura si Spiritualitate - un Imbold spre Eternitate,Cultural (Eveniment),0.534911348,0.470625223,Europa,Republica Moldova,,,33742
1/1/2015,Associazione Socio-Culturale ProEvent,"ProCult Cinema Festival - Festivalul de Film Romanesc de la Roma, a VI-a editie",Cultural (Eveniment),0.453666869,0.392665726,Europa,Italia,,,38577.93
1/1/2015,Associazione Socio-Culturale ProEvent,"ProCult Cinema Festival - Festivalul de Film Romanesc de la Roma, a VI-a editie",Cultural (Eveniment),0.550897584,0.476822564,Europa,Italia,,,38577.93
1/1/2019,Associazione Socio-Culturale ProEvent,Festival de film romanesc ProCult 2019,Cultural (Eveniment),0.456835398,0.388974832,Europa,Italia,-541,35000,34459
1/1/2019,Associazione Socio-Culturale ProEvent,Festival de film romanesc ProCult 2019,Cultural (Eveniment),0.544291458,0.463439741,Europa,Italia,-541,35000,34459
1/1/2015,Associazione Siculo-Romena e con il resto del mondo SI.RO ONLUS,Limba noastra-i o comoara!,Cultural (Eveniment),0.459973899,0.385258371,Europa,Italia,,,23118.84
1/1/2015,Associazione Siculo-Romena e con il resto del mondo SI.RO ONLUS,Limba noastra-i o comoara!,Cultural (Eveniment),0.519052027,0.434740185,Europa,Italia,,,23118.84
1/1/2020,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a X -a editie,Cultural (Eveniment),0.463082167,0.381516587,Europa,Italia,-18305.17,70000,51694.83
1/1/2020,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a X -a editie,Cultural (Eveniment),0.596076355,0.491085672,Europa,Italia,-18305.17,70000,51694.83
1/1/2015,Associazione culturale rumeno-italiana - ProPatria,Festivalul International Propatria - Tinere talente romanesti a V-a editie,Cultural (Eveniment),0.466159997,0.377749728,Europa,Italia,,,12434
1/1/2015,Associazione culturale rumeno-italiana - ProPatria,Festivalul International Propatria - Tinere talente romanesti a V-a editie,Cultural (Eveniment),0.498361294,0.403843839,Europa,Italia,,,12434
1/1/2019,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a 9 -a editie,Cultural (Eveniment),0.469207188,0.373958039,Europa,Italia,-6972.47,39000,32027.53
1/1/2019,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a 9 -a editie,Cultural (Eveniment),0.552693562,0.440496663,Europa,Italia,-6972.47,39000,32027.53
1/1/2017,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a 7 -a editie,Cultural (Eveniment),0.472223538,0.370141770,Europa,Italia,-7670.91,42000,34329.09
1/1/2017,Associazione culturale rumeno-italiana - ProPatria,Festivalul international Propatria - tinere talente romanesti a 7 -a editie,Cultural (Eveniment),0.562284673,0.440734160,Europa,Italia,-7670.91,42000,34329.09
1/1/2015,"Associazione ""Daci si Romani"" Onlus",Pastram traditiile,Cultural (Eveniment),0.475208849,0.366301173,Europa,Italia,,,3713.91
1/1/2015,"Associazione ""Daci si Romani"" Onlus",Pastram traditiile,Cultural (Eveniment),0.485013754,0.373859004,Europa,Italia,,,3713.91
1/1/2020,Association Culturelle Normandie-Roumanie,Dainuirea Neamului Romanesc si a Limbii Romane,Cultural (Eveniment),0.478162926,0.362436499,Europa,Franta,-513.940000000,10000,9486.06
1/1/2020,Association Culturelle Normandie-Roumanie,Dainuirea Neamului Romanesc si a Limbii Romane,Cultural (Eveniment),0.503362272,0.381537024,Europa,Franta,-513.940000000,10000,9486.06
1/1/2019,Associacao de Imigrantes Romenos y Modaves Algarve,Festivalul romanilor din Portugalia,Cultural (Eveniment),0.481085574,0.358548003,Europa,Portugalia,-301.690000000,50000,49698.31
1/1/2019,Associacao de Imigrantes Romenos y Modaves Algarve,Festivalul romanilor din Portugalia,Cultural (Eveniment),0.613914129,0.457543724,Europa,Portugalia,-301.690000000,50000,49698.31
1/1/2018,Associacao Cultura - PLUSEAST,Noites de film rumeno. Serile filmului romanesc,Cultural (Eveniment),0.483976601,0.354635940,Europa,Portugalia,-7720.85,18100,10379.15
1/1/2018,Associacao Cultura - PLUSEAST,Noites de film rumeno. Serile filmului romanesc,Cultural (Eveniment),0.511883632,0.375084938,Europa,Portugalia,-7720.85,18100,10379.15
1/1/2015,"Asociatiunea pentru Literatura Romana si Cultura Poporului Roman (ASTRA) - Despartamantul Mihai Kogalniceanu, Iasi","Simpozionul International Romani - Moldoveni - Europeni. Dileme si Identitati , Iasi-Balti-Chisinau, 4- 8 noiembrie 2015",Cultural (Eveniment),0.486835816,0.350700567,Europa,Romania,,,37952.49
1/1/2015,"Asociatiunea pentru Literatura Romana si Cultura Poporului Roman (ASTRA) - Despartamantul Mihai Kogalniceanu, Iasi","Simpozionul International Romani - Moldoveni - Europeni. Dileme si Identitati , Iasi-Balti-Chisinau, 4- 8 noiembrie 2015",Cultural (Eveniment),0.589483769,0.424644788,Europa,Romania,,,37952.49
1/1/2019,Asociatia Vlahilor din Bulgaria,Traditii VII - 20 Editia - Festival International Folcloric al Cantecului si Dansului Romanesc - Vlah,Cultural (Eveniment),0.489663033,0.346742144,Europa,Bulgaria,0,28914,28914
1/1/2019,Asociatia Vlahilor din Bulgaria,Traditii VII - 20 Editia - Festival International Folcloric al Cantecului si Dansului Romanesc - Vlah,Cultural (Eveniment),0.568319238,0.402440490,Europa,Bulgaria,0,28914,28914
1/1/2018,Asociatia Vlahilor din Bulgaria,Sarbatorirea Centenarului Marii Unirii la romanii/vlahii din Bulgaria in cadrul Festivalului International Folcloric al cantecului si dansului vlah/romanesc - editia XIX,Cultural (Eveniment),0.492458065,0.342760929,Europa,Bulgaria,-39,31999,31960
1/1/2018,Asociatia Vlahilor din Bulgaria,Sarbatorirea Centenarului Marii Unirii la romanii/vlahii din Bulgaria in cadrul Festivalului International Folcloric al cantecului si dansului vlah/romanesc - editia XIX,Cultural (Eveniment),0.579896730,0.403620036,Europa,Bulgaria,-39,31999,31960
1/1/2015,Asociatia Vlahilor din Bulgaria,Festival International Folcloric al cantecului si dansului roman vlah - 2015 Vidin - Bulgaria,Cultural (Eveniment),0.495220728,0.338757185,Europa,Bulgaria,,,24583.09
1/1/2015,Asociatia Vlahilor din Bulgaria,Festival International Folcloric al cantecului si dansului roman vlah - 2015 Vidin - Bulgaria,Cultural (Eveniment),0.562854371,0.385022176,Europa,Bulgaria,,,24583.09
1/1/2015,Asociatia Uniristii,Refacerea legaturilor de suflet cu romanii din spatiul ex-sovietic,Cultural (Eveniment),0.497950841,0.334731175,Europa,Romania,,,28352.49
1/1/2015,Asociatia Uniristii,Refacerea legaturilor de suflet cu romanii din spatiul ex-sovietic,Cultural (Eveniment),0.576384987,0.387455966,Europa,Romania,,,28352.49
1/1/2015,Asociatia Syllabus,Tara mea si neamul meu,Cultural (Eveniment),0.500648225,0.330683164,Europa,Romania,,,42841.6
1/1/2015,Asociatia Syllabus,Tara mea si neamul meu,Cultural (Eveniment),0.619806952,0.409388697,Europa,Romania,,,42841.6
1/1/2018,Asociatia Syllabus,"Marea Unire a Romanilor: personalitati, documente, etape (organizarea unei expozitii de documente si fotografii dedicate Marii Uniri in 3 centre universitare din Republica Moldova)",Cultural (Eveniment),0.503312701,0.326613418,Europa,Romania,-2576.74,39850,37273.26
1/1/2018,Asociatia Syllabus,"Marea Unire a Romanilor: personalitati, documente, etape (organizarea unei expozitii de documente si fotografii dedicate Marii Uniri in 3 centre universitare din Republica Moldova)",Cultural (Eveniment),0.607535508,0.394246456,Europa,Romania,-2576.74,39850,37273.26
1/1/2015,Asociatia Studentilor Timoceni,Comunicarea este esenta stiintei,Cultural (Eveniment),0.505944096,0.322522203,Europa,Romania,,,13794
1/1/2015,Asociatia Studentilor Timoceni,Comunicarea este esenta stiintei,Cultural (Eveniment),0.544716279,0.347238155,Europa,Romania,,,13794
1/1/2015,Asociatia Studentilor si Elevilor Basarabeni,Targul Din Basarabia la Bucuresti,Cultural (Eveniment),0.508542236,0.318409790,Europa,Romania,,,17175
1/1/2015,Asociatia Studentilor si Elevilor Basarabeni,Targul Din Basarabia la Bucuresti,Cultural (Eveniment),0.557065641,0.348791391,Europa,Romania,,,17175
1/1/2018,Asociatia Studentilor Basarabeni Craiova,100 pentru 100 Centenar,Cultural (Eveniment),0.511106950,0.314276448,Europa,Romania,-1824.7,14350,12525.3
1/1/2018,Asociatia Studentilor Basarabeni Craiova,100 pentru 100 Centenar,Cultural (Eveniment),0.546672327,0.336145375,Europa,Romania,-1824.7,14350,12525.3
1/1/2019,"Asociatia romanilor din Spania ""Rumes Europa""","Coordonate europene – ""Uniti in diversitate”",Cultural (Eveniment),0.513638069,0.310122450,Europa,Spania,-13703.47,30000,16296.53
1/1/2019,"Asociatia romanilor din Spania ""Rumes Europa""","Coordonate europene – ""Uniti in diversitate”",Cultural (Eveniment),0.560140948,0.338199782,Europa,Spania,-13703.47,30000,16296.53
1/1/2017,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a VIII-a (2017)",Cultural (Eveniment),0.516135428,0.305948067,Europa,Cehia,-535.300000000,26539,26003.7
1/1/2017,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a VIII-a (2017)",Cultural (Eveniment),0.590698933,0.350146854,Europa,Cehia,-535.300000000,26539,26003.7
1/1/2015,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a VI-a",Cultural (Eveniment),0.518598862,0.301753575,Europa,Cehia,,,16173.23
1/1/2015,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a VI-a",Cultural (Eveniment),0.565195633,0.328866519,Europa,Cehia,,,16173.23
1/1/2018,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a IX-a (2018)",Cultural (Eveniment),0.521028210,0.297539249,Europa,Cehia,-2895,24428,21533
1/1/2018,Asociatia Romanilor din Republica Ceha,"Sarbatoarea romanilor din Republica Ceha, editia a IX-a (2018)",Cultural (Eveniment),0.583357657,0.333133208,Europa,Cehia,-2895,24428,21533
1/1/2019,Asociatia Romanilor Coasta Occidentala Huelva,"In fiecare an de 1 Decembrie, a XIII-a editie",Cultural (Eveniment),0.523423311,0.293305366,Europa,Spania,-6600.19,26000,19399.81
1/1/2019,Asociatia Romanilor Coasta Occidentala Huelva,"In fiecare an de 1 Decembrie, a XIII-a editie",Cultural (Eveniment),0.579836160,0.324916857,Europa,Spania,-6600.19,26000,19399.81
1/1/2015,"Asociatia Religioasa romano-Ortodoxa din Olanda/Parohia Sf Grigorie Teologul din Achiedam, Olanda",Dulce Grai Romanesc,Cultural (Eveniment),0.525784008,0.289052204,Europa,Olanda,,,23226.72
1/1/2015,"Asociatia Religioasa romano-Ortodoxa din Olanda/Parohia Sf Grigorie Teologul din Achiedam, Olanda",Dulce Grai Romanesc,Cultural (Eveniment),0.593629774,0.326350730,Europa,Olanda,,,23226.72
